title,date,tel,address,star,link,appointed_store,unknown_store
A Small Place,2022-08-23 01:31:27,999,臺北市中正區牯嶺街95巷51號,4.8,https://ifoodie.tw/restaurant/629c719cbaf6d3204a677d04-A-Small-Place,0,0
人性甜點,2022-08-23 01:31:31,0973585319,臺北市中正區羅斯福路三段286巷4弄1號,4.8,https://ifoodie.tw/restaurant/5e7b691f2756dd7a65543cb1-%E4%BA%BA%E6%80%A7%E7%94%9C%E9%BB%9E,0,0
請客樓 (喜來登大飯店),2022-08-23 01:31:34,0223211818,臺北市中正區忠孝東路一段12號17樓,4.4,https://ifoodie.tw/restaurant/559d4bc4c03a103ee86c5ebd-%E8%AB%8B%E5%AE%A2%E6%A8%93-(%E5%96%9C%E4%BE%86%E7%99%BB%E5%A4%A7%E9%A3%AF%E5%BA%97),0,0
東北之家酸菜白肉鍋 青島店,2022-08-23 01:31:39,0233936618,臺北市中正區青島東路5號,4.3,https://ifoodie.tw/restaurant/59ef81312756dd291ac661a3-%E6%9D%B1%E5%8C%97%E4%B9%8B%E5%AE%B6%E9%85%B8%E8%8F%9C%E7%99%BD%E8%82%89%E9%8D%8B-%E9%9D%92%E5%B3%B6%E5%BA%97,0,0
東雛菊-風味鍋物,2022-08-23 01:31:42,0223682127,臺北市中正區汀州路三段127號,4.4,https://ifoodie.tw/restaurant/5e7f5d4c2756dd7a62627b62-%E6%9D%B1%E9%9B%9B%E8%8F%8A-%E9%A2%A8%E5%91%B3%E9%8D%8B%E7%89%A9,0,0
捲捲村,2022-08-23 01:31:45,0909353520,臺北市中正區中華路二段313巷5弄20之1號,5.0,https://ifoodie.tw/restaurant/6119d17ea627280f71e7c480-%E6%8D%B2%E6%8D%B2%E6%9D%91,0,0
SUKHOTHAI 蘇可泰泰 (喜來登大飯店),2022-08-23 01:31:48,0223211818,臺北市中正區忠孝東路一段12號,4.4,https://ifoodie.tw/restaurant/559d4bc9c03a103ee86c5ec8-SUKHOTHAI-%E8%98%87%E5%8F%AF%E6%B3%B0%E6%B3%B0-(%E5%96%9C%E4%BE%86%E7%99%BB%E5%A4%A7,0,0
秘魯烤雞 Polleria,2022-08-23 01:31:52,0979511540,臺北市中正區牯嶺街61之5號,4.3,https://ifoodie.tw/restaurant/55a60447c03a102ec1415f2e-%E7%A7%98%E9%AD%AF%E7%83%A4%E9%9B%9E-Polleria,0,0
貳樓餐廳Second Floor Cafe 仁愛店,2022-08-23 01:31:56,0223579222,臺北市中正區仁愛路二段108號,4.2,https://ifoodie.tw/restaurant/559d2fd0c03a103ee86c4d03-%E8%B2%B3%E6%A8%93%E9%A4%90%E5%BB%B3Second-Floor-Caf,0,0
麵屋武藏 本店,2022-08-23 01:32:00,0223711889,臺北市中正區忠孝西路一段36號B1,4.3,https://ifoodie.tw/restaurant/5b103a0e2756dd5361ca1603-%E9%BA%B5%E5%B1%8B%E6%AD%A6%E8%97%8F-%E6%9C%AC%E5%BA%97,0,0
蘇杭餐廳,2022-08-23 01:32:03,0223963186,臺北市中正區濟南路一段2之1號,4.0,https://ifoodie.tw/restaurant/559de63bc03a103ee86cbd81-%E8%98%87%E6%9D%AD%E9%A4%90%E5%BB%B3,0,0
黑滷魯肉飯,2022-08-23 01:32:06,0223660707,臺北市中正區汀州路二段238號,4.1,https://ifoodie.tw/restaurant/566479e92756dd1226aa7f13-%E9%BB%91%E6%BB%B7%E9%AD%AF%E8%82%89%E9%A3%AF,0,0
勝十蘭拉麵,2022-08-23 01:32:09,0223704321,中正區南陽街13-2號,4.1,https://ifoodie.tw/restaurant/60589dc0cd9957389b207fbd-%E5%8B%9D%E5%8D%81%E8%98%AD%E6%8B%89%E9%BA%B5,0,0
佳園排骨麵,2022-08-23 01:32:12,0223410855,臺北市中正區林森南路59之2號,4.2,https://ifoodie.tw/restaurant/55a66bd9c03a104df53ca171-%E4%BD%B3%E5%9C%92%E6%8E%92%E9%AA%A8%E9%BA%B5,0,0
Q丸和洋食堂(台北站前店),2022-08-23 01:32:15,0223830355,臺北市中正區忠孝西路一段47號B1樓,4.0,https://ifoodie.tw/restaurant/559d76b9c03a103ee86c7b6a-Q%E4%B8%B8%E5%92%8C%E6%B4%8B%E9%A3%9F%E5%A0%82(%E5%8F%B0%E5%8C%97%E7%AB%99%E5%89%8D%E5%BA%97),0,0
人从众 台北公館店,2022-08-23 01:32:19,0223682127,臺北市中正區汀州路三段127號1樓,3.1,https://ifoodie.tw/restaurant/62b81ae182828764434ad3bc-%E4%BA%BA%E4%BB%8E%E4%BC%97-%E5%8F%B0%E5%8C%97%E5%85%AC%E9%A4%A8%E5%BA%97,0,0
辰園 (喜來登),2022-08-23 01:32:23,0223211818,臺北市中正區忠孝東路一段12號B1,4.4,https://ifoodie.tw/restaurant/559d4bd3c03a103ee86c5ee4-%E8%BE%B0%E5%9C%92-(%E5%96%9C%E4%BE%86%E7%99%BB),0,0
勺勺客 陜西餐館,2022-08-23 01:32:26,0223517148,臺北市中正區杭州南路一段27號,4.2,https://ifoodie.tw/restaurant/559de353c03a103ee86cbb2d-%E5%8B%BA%E5%8B%BA%E5%AE%A2-%E9%99%9C%E8%A5%BF%E9%A4%90%E9%A4%A8,0,0
阿亮水餃,2022-08-23 01:32:30,0223091162,臺北市中正區中華路二段309巷15號,3.6,https://ifoodie.tw/restaurant/559d8332c03a103ee86c8245-%E9%98%BF%E4%BA%AE%E6%B0%B4%E9%A4%83,0,0
青島豆漿店,2022-08-23 01:32:34,0223934958,臺北市中正區杭州南路一段139之3號,4.2,https://ifoodie.tw/restaurant/559d8365c03a103ee86c825d-%E9%9D%92%E5%B3%B6%E8%B1%86%E6%BC%BF%E5%BA%97,0,0
鉄火燒肉 微風北車店,2022-08-23 01:32:37,0223120550,臺北市中正區北平西路3號2樓,2.8,https://ifoodie.tw/restaurant/628797d07cc7fc7ac664a1e6-%E9%89%84%E7%81%AB%E7%87%92%E8%82%89-%E5%BE%AE%E9%A2%A8%E5%8C%97%E8%BB%8A%E5%BA%97,0,0
Hoo. Donut 呼點甜甜圈,2022-08-23 01:32:40,0223210036,臺北市中正區南昌路二段7之2號,4.6,https://ifoodie.tw/restaurant/5d7d0e988c906d5fe389e426-Hoo.-Donut-%E5%91%BC%E9%BB%9E%E7%94%9C%E7%94%9C%E5%9C%88,0,0
阿泉麵線,2022-08-23 01:32:43,0223897687,臺北市中正區許昌街26之3號,3.9,https://ifoodie.tw/restaurant/559d14dac03a103ee86c3b6f-%E9%98%BF%E6%B3%89%E9%BA%B5%E7%B7%9A,0,0
鄭記豬腳飯,2022-08-23 01:32:48,0223711366,臺北市中正區延平南路22號,4.2,https://ifoodie.tw/restaurant/559dae25c03a103ee86c9a27-%E9%84%AD%E8%A8%98%E8%B1%AC%E8%85%B3%E9%A3%AF,0,0
WingsCoffee_Bar,2022-08-23 01:32:51,0903815950,臺北市中正區三元街38號,4.7,https://ifoodie.tw/restaurant/609ca21a781cc066beb2102e-WingsCoffee_Bar,0,0
赤神日式豬排,2022-08-23 01:32:55,0223686511,臺北市中正區羅斯福路3段286巷4弄14號,4.3,https://ifoodie.tw/restaurant/559d53ebc03a103ee86c6421-%E8%B5%A4%E7%A5%9E%E6%97%A5%E5%BC%8F%E8%B1%AC%E6%8E%92,0,0
汪記餅家-手作燒餅(南機場店),2022-08-23 01:32:57,0917558261,臺北市中正區中華路二段309巷35號南機場夜市,4.4,https://ifoodie.tw/restaurant/62afe35acd99576c61306cca-%E6%B1%AA%E8%A8%98%E9%A4%85%E5%AE%B6-%E6%89%8B%E4%BD%9C%E7%87%92%E9%A4%85(%E5%8D%97%E6%A9%9F%E5%A0%B4%E5%BA%97),0,0
何太守港式菠蘿包專賣店,2022-08-23 01:33:00,0223680006,臺北市中正區汀州路三段167號,4.4,https://ifoodie.tw/restaurant/5ae8ad182756dd5d801ddfaf-%E4%BD%95%E5%A4%AA%E5%AE%88%E6%B8%AF%E5%BC%8F%E8%8F%A0%E8%98%BF%E5%8C%85%E5%B0%88%E8%B3%A3%E5%BA%97,0,0
騰堂麵包茶飲,2022-08-23 01:33:03,0223681663,臺北市中正區汀州路三段135號,4.6,https://ifoodie.tw/restaurant/5c0f7a722261395af93bb47b-%E9%A8%B0%E5%A0%82%E9%BA%B5%E5%8C%85%E8%8C%B6%E9%A3%B2,0,0
賢夫美食,2022-08-23 01:33:07,0223679223,臺北市中正區羅斯福路四段92號79攤,4.4,https://ifoodie.tw/restaurant/5e46ad142756dd434ce25fe7-%E8%B3%A2%E5%A4%AB%E7%BE%8E%E9%A3%9F,0,0
南機場夜市車輪餅,2022-08-23 01:33:10,0939855980,臺北市中正區中華路二段327號一樓,4.3,https://ifoodie.tw/restaurant/56dc71772756dd7f9f47f046-%E5%8D%97%E6%A9%9F%E5%A0%B4%E5%A4%9C%E5%B8%82%E8%BB%8A%E8%BC%AA%E9%A4%85,0,0
台北喜來登大飯店,2022-08-23 01:33:13,0223215511,臺北市中正區忠孝東路一段12號,4.3,https://ifoodie.tw/restaurant/62add20b7cc7fc525f4bfbf7-%E5%8F%B0%E5%8C%97%E5%96%9C%E4%BE%86%E7%99%BB%E5%A4%A7%E9%A3%AF%E5%BA%97,0,0
旺來甜冰品-Wang Lai Ice Shop,2022-08-23 01:33:16,0939671009,臺北市中正區羅斯福路四段92號水源市場一樓100號,4.0,https://ifoodie.tw/restaurant/62ac80ce7cc7fc525f472ef3-%E6%97%BA%E4%BE%86%E7%94%9C%E5%86%B0%E5%93%81-Wang-Lai-Ice-S,0,0
同心大腸蚵仔麵線,2022-08-23 01:33:20,0223620511,臺北市中正區同安街16號,4.3,https://ifoodie.tw/restaurant/56019a012756dd161830ba82-%E5%90%8C%E5%BF%83%E5%A4%A7%E8%85%B8%E8%9A%B5%E4%BB%94%E9%BA%B5%E7%B7%9A,0,0
友蓁豆花店,2022-08-23 01:33:23,0223650968,臺北市中正區同安街63之2號,4.3,https://ifoodie.tw/restaurant/61bc8d63781cc03b543dacd8-%E5%8F%8B%E8%93%81%E8%B1%86%E8%8A%B1%E5%BA%97,0,0
蘇杭点心店,2022-08-23 01:33:27,0223943725,臺北市中正區羅斯福路二段14號,4.1,https://ifoodie.tw/restaurant/559dd284c03a103ee86cafaa-%E8%98%87%E6%9D%AD%E7%82%B9%E5%BF%83%E5%BA%97,0,0
Simple Kaffa 興波咖啡旗艦店,2022-08-23 01:33:31,0233221888,臺北市中正區忠孝東路二段27號,4.2,https://ifoodie.tw/restaurant/5ca3145223679c626fa63ead-Simple-Kaffa-%E8%88%88%E6%B3%A2%E5%92%96%E5%95%A1%E6%97%97%E8%89%A6%E5%BA%97,0,0
蜀來飽川味小吃,2022-08-23 01:33:34,0223659259,臺北市中正區汀州路二段96號1樓,4.7,https://ifoodie.tw/restaurant/62450873a627287d2fea7e17-%E8%9C%80%E4%BE%86%E9%A3%BD%E5%B7%9D%E5%91%B3%E5%B0%8F%E5%90%83,0,0
好佳蚵嗲,2022-08-23 01:33:37,0223017039,臺北市中正區中華路二段315巷4弄南機場夜市,3.7,https://ifoodie.tw/restaurant/5f4a647f2756dd2482d867c2-%E5%A5%BD%E4%BD%B3%E8%9A%B5%E5%97%B2,0,0
王記排骨酥湯,2022-08-23 01:33:40,0223671168,臺北市中正區汀州路二段81號1F,4.3,https://ifoodie.tw/restaurant/60782fa6873d79574dceb246-%E7%8E%8B%E8%A8%98%E6%8E%92%E9%AA%A8%E9%85%A5%E6%B9%AF,0,0
GinGin Coffee Company,2022-08-23 01:33:43,0223940089,臺北市中正區臨沂街27巷9號1樓,4.3,https://ifoodie.tw/restaurant/59e7983d2756dd291ec594c6-GinGin-Coffee-Compan,0,0
U & me 找咖,2022-08-23 01:33:46,0223568633,臺北市中正區羅斯福路二段66巷8號1樓,4.5,https://ifoodie.tw/restaurant/59529f9d2756dd2fd18fce87-U-%26-me-%E6%89%BE%E5%92%96,0,0
福井麵疙瘩,2022-08-23 01:33:50,0223519136,臺北市中正區寧波西街87之1號,4.4,https://ifoodie.tw/restaurant/559d31fbc03a103ee86c4e8b-%E7%A6%8F%E4%BA%95%E9%BA%B5%E7%96%99%E7%98%A9,0,0
鑫耀鑫,2022-08-23 01:33:53,0223811511,臺北市中正區公園路20巷12號,3.8,https://ifoodie.tw/restaurant/59402ab92756dd524dd08a24-%E9%91%AB%E8%80%80%E9%91%AB,0,0
居食屋「和民」 站前店,2022-08-23 01:33:56,0223709188,臺北市中正區館前路6號2樓,3.9,https://ifoodie.tw/restaurant/5ff91a3cd6895d01ffd720c0-%E5%B1%85%E9%A3%9F%E5%B1%8B%E3%80%8C%E5%92%8C%E6%B0%91%E3%80%8D-%E7%AB%99%E5%89%8D%E5%BA%97,0,0
南機場汕頭乾麵,2022-08-23 01:34:00,999,臺北市中正區中華路二段311巷,999,https://ifoodie.tw/restaurant/62a5e9577cc7fc46c93eb2e5-%E5%8D%97%E6%A9%9F%E5%A0%B4%E6%B1%95%E9%A0%AD%E4%B9%BE%E9%BA%B5,0,0
黃龍莊,2022-08-23 01:34:03,0223224295,臺北市中正區牯嶺街43號,4.0,https://ifoodie.tw/restaurant/5693eefd2756dd533222efea-%E9%BB%83%E9%BE%8D%E8%8E%8A,0,0
阿榮羊肉飯,2022-08-23 01:34:06,0223036035,臺北市中正區三元街262號,4.2,https://ifoodie.tw/restaurant/5ab9b8a322613976d687bb83-%E9%98%BF%E6%A6%AE%E7%BE%8A%E8%82%89%E9%A3%AF,0,0
Pizzapub比薩屋 (喜來登大飯店),2022-08-23 01:34:09,0223211818,臺北市中正區忠孝東路一段12號,4.4,https://ifoodie.tw/restaurant/559d4bccc03a103ee86c5ed7-Pizzapub%E6%AF%94%E8%96%A9%E5%B1%8B-(%E5%96%9C%E4%BE%86%E7%99%BB%E5%A4%A7%E9%A3%AF%E5%BA%97),0,0
特有種商行,2022-08-23 01:34:13,0223411785,臺北市中正區臨沂街27巷4之1號,4.5,https://ifoodie.tw/restaurant/559d5a32c03a103ee86c682f-%E7%89%B9%E6%9C%89%E7%A8%AE%E5%95%86%E8%A1%8C,0,0
Doze,2022-08-23 01:34:16,0223650490,臺北市中正區同安街85之8號,4.1,https://ifoodie.tw/restaurant/61c5936c7cc7fc755e73f17e-Doze,0,0
open it. 瑪德蓮專門品牌q 微風北車店,2022-08-23 01:34:19,0902122651,臺北市中正區北平西路3號,4.5,https://ifoodie.tw/restaurant/62aaaaa9a627286113a6140f-open-it.-%E7%91%AA%E5%BE%B7%E8%93%AE%E5%B0%88%E9%96%80%E5%93%81%E7%89%8Cq-%E5%BE%AE%E9%A2%A8,0,0
新馬辣經典鴛鴦鍋-公館店,2022-08-23 01:34:23,0223646215,臺北市中正區汀州路三段295號,4.5,https://ifoodie.tw/restaurant/5cb09f202756dd4c17072f53-%E6%96%B0%E9%A6%AC%E8%BE%A3%E7%B6%93%E5%85%B8%E9%B4%9B%E9%B4%A6%E9%8D%8B-%E5%85%AC%E9%A4%A8%E5%BA%97,0,0
恆記港式燒臘,2022-08-23 01:34:26,0223880007,臺北市中正區開封街一段29號,3.6,https://ifoodie.tw/restaurant/6273d0ba7cc7fc43a84e4b9b-%E6%81%86%E8%A8%98%E6%B8%AF%E5%BC%8F%E7%87%92%E8%87%98,0,0
桔子早午餐,2022-08-23 01:34:29,999,臺北市中正區青島東路21之8號,4.8,https://ifoodie.tw/restaurant/62a0a39e7cc7fc0abdb492ad-%E6%A1%94%E5%AD%90%E6%97%A9%E5%8D%88%E9%A4%90,0,0
阿春涼麵,2022-08-23 01:34:34,0223013417,臺北市中正區中華路二段401號,4.3,https://ifoodie.tw/restaurant/592b11232756dd474fdd59af-%E9%98%BF%E6%98%A5%E6%B6%BC%E9%BA%B5,0,0
台北凱撒大飯店,2022-08-23 01:34:38,0223115151,臺北市中正區忠孝西路一段38號,4.0,https://ifoodie.tw/restaurant/62948203781cc0417ab3ed8b-%E5%8F%B0%E5%8C%97%E5%87%B1%E6%92%92%E5%A4%A7%E9%A3%AF%E5%BA%97,0,0
bonniesugar手作甜點店 森林店,2022-08-23 01:34:41,0223935606,臺北市中正區北平東路9號,3.8,https://ifoodie.tw/restaurant/5800c6902756dd3e1e8aaa1f-bonniesugar%E6%89%8B%E4%BD%9C%E7%94%9C%E9%BB%9E%E5%BA%97-%E6%A3%AE%E6%9E%97%E5%BA%97,0,0
niko bakery 日香高級吐司專門店 華山店,2022-08-23 01:34:45,0223955225,臺北市中正區忠孝東路二段23號1樓,4.3,https://ifoodie.tw/restaurant/61931165cd995766069452d4-niko-bakery-%E6%97%A5%E9%A6%99%E9%AB%98%E7%B4%9A%E5%90%90%E5%8F%B8%E5%B0%88%E9%96%80,0,0
悄悄好食 杭州南店,2022-08-23 01:34:48,0223415218,臺北市中正區杭州南路一段11巷4號,4.2,https://ifoodie.tw/restaurant/5a0b2fde2756dd577bc73c53-%E6%82%84%E6%82%84%E5%A5%BD%E9%A3%9F-%E6%9D%AD%E5%B7%9E%E5%8D%97%E5%BA%97,0,0
茗捷印尼餐廳,2022-08-23 01:34:52,0939888014,臺北市中正區市民大道100號臺北地下街Y26,4.0,https://ifoodie.tw/restaurant/62abe444cd995712c4f29d35-%E8%8C%97%E6%8D%B7%E5%8D%B0%E5%B0%BC%E9%A4%90%E5%BB%B3,0,0
劉記川味牛肉麵,2022-08-23 01:34:55,0223686031,臺北市中正區羅斯福路三段316巷8弄6號,4.1,https://ifoodie.tw/restaurant/616b0945cd9957644f72f325-%E5%8A%89%E8%A8%98%E5%B7%9D%E5%91%B3%E7%89%9B%E8%82%89%E9%BA%B5,0,0
Half coffee,2022-08-23 01:34:58,0953092186,臺北市中正區羅斯福路三段286巷4弄4號1樓,4.8,https://ifoodie.tw/restaurant/5e684faf22613924ff3eb9e7-Half-coffee,0,0
三統漢菓子 微風北車店,2022-08-23 01:35:01,999,臺北市中正區北平西路3號臺北車站1樓微風廣場一樓近南二門,5.0,https://ifoodie.tw/restaurant/62986243873d79108828339f-%E4%B8%89%E7%B5%B1%E6%BC%A2%E8%8F%93%E5%AD%90-%E5%BE%AE%E9%A2%A8%E5%8C%97%E8%BB%8A%E5%BA%97,0,0
灌老闆,2022-08-23 01:35:04,0223959903,臺北市中正區紹興北街25號,4.9,https://ifoodie.tw/restaurant/61d8dff47cc7fc4a356d0012-%E7%81%8C%E8%80%81%E9%97%86,0,0
大黑松小倆口牛軋糖喜餅 博愛總店,2022-08-23 01:35:07,0223312222,臺北市中正區博愛路99號,4.5,https://ifoodie.tw/restaurant/603e47a2baf6d30aaf6da195-%E5%A4%A7%E9%BB%91%E6%9D%BE%E5%B0%8F%E5%80%86%E5%8F%A3%E7%89%9B%E8%BB%8B%E7%B3%96%E5%96%9C%E9%A4%85-%E5%8D%9A%E6%84%9B%E7%B8%BD%E5%BA%97,0,0
寧波生煎包,2022-08-23 01:35:11,0223918169,臺北市中正區羅斯福路一段59號,4.1,https://ifoodie.tw/restaurant/559db48cc03a103ee86c9dad-%E5%AF%A7%E6%B3%A2%E7%94%9F%E7%85%8E%E5%8C%85,0,0
蛋要酷 手工蛋餅專賣店,2022-08-23 01:35:15,0223122300,臺北市中正區信陽街26之4號,4.2,https://ifoodie.tw/restaurant/56f57e722756dd377d8608ae-%E8%9B%8B%E8%A6%81%E9%85%B7-%E6%89%8B%E5%B7%A5%E8%9B%8B%E9%A4%85%E5%B0%88%E8%B3%A3%E5%BA%97,0,0
達文西咖啡davincicoffee 溫州店,2022-08-23 01:35:18,0223680582,臺北市大安區溫州街58巷2號1F,4.6,https://ifoodie.tw/restaurant/58e683532756dd7a7c2b3dce-%E9%81%94%E6%96%87%E8%A5%BF%E5%92%96%E5%95%A1davincicoffee-%E6%BA%AB,0,0
水牛城美式炭烤牛排,2022-08-23 01:35:22,0223517633,臺北市中正區杭州南路二段94號,4.4,https://ifoodie.tw/restaurant/559d90dac03a103ee86c8a81-%E6%B0%B4%E7%89%9B%E5%9F%8E%E7%BE%8E%E5%BC%8F%E7%82%AD%E7%83%A4%E7%89%9B%E6%8E%92,0,0
雪王冰淇淋,2022-08-23 01:35:25,0223318415,臺北市中正區武昌街一段65號2樓,4.4,https://ifoodie.tw/restaurant/559dac4fc03a103ee86c9908-%E9%9B%AA%E7%8E%8B%E5%86%B0%E6%B7%87%E6%B7%8B,0,0
大戶屋 遠百寶慶店,2022-08-23 01:35:29,0223822122,臺北市中正區寶慶路32號B1,3.9,https://ifoodie.tw/restaurant/559d3357c03a103ee86c4f65-%E5%A4%A7%E6%88%B6%E5%B1%8B-%E9%81%A0%E7%99%BE%E5%AF%B6%E6%85%B6%E5%BA%97,0,0
秋嗨嗨冰店,2022-08-23 01:35:32,0934283102,臺北市中正區羅斯福路二段30巷11號,4.9,https://ifoodie.tw/restaurant/6121c756cd995770d0075e93-%E7%A7%8B%E5%97%A8%E5%97%A8%E5%86%B0%E5%BA%97,0,0
雹仔豆花 鹽滷豆花,2022-08-23 01:35:35,0900771131,臺北市中正區臨沂街27巷9之4號,4.3,https://ifoodie.tw/restaurant/61504260cd9957072b538363-%E9%9B%B9%E4%BB%94%E8%B1%86%E8%8A%B1-%E9%B9%BD%E6%BB%B7%E8%B1%86%E8%8A%B1,0,0
豆味行,2022-08-23 01:35:39,0223518939,臺北市中正區南昌路一段64號,3.9,https://ifoodie.tw/restaurant/559d0bc5c03a103ee86c374d-%E8%B1%86%E5%91%B3%E8%A1%8C,0,0
鷹流拉麵極匠,2022-08-23 01:35:42,0227237379,臺北市中正區汀州路三段104巷4號,4.1,https://ifoodie.tw/restaurant/55b927ab40b5e303a1d5634f-%E9%B7%B9%E6%B5%81%E6%8B%89%E9%BA%B5%E6%A5%B5%E5%8C%A0,0,0
溫咖哩 Wen Curry,2022-08-23 01:35:45,0223278338,臺北市中正區濟南路二段3號之八,4.8,https://ifoodie.tw/restaurant/6134a970a6272805a3865da9-%E6%BA%AB%E5%92%96%E5%93%A9-Wen-Curry,0,0
江蘇老宜記燒餅舖,2022-08-23 01:35:48,0233221117,臺北市中正區南昌路一段59巷14號,4.2,https://ifoodie.tw/restaurant/5a944cf32756dd6909e1fa7c-%E6%B1%9F%E8%98%87%E8%80%81%E5%AE%9C%E8%A8%98%E7%87%92%E9%A4%85%E8%88%96,0,0
成都抄手麵食 China Dumpling Noodle,2022-08-23 01:35:53,0223881905,臺北市中正區重慶南路一段46巷3號,4.4,https://ifoodie.tw/restaurant/5a5505752756dd2c5dec66b2-%E6%88%90%E9%83%BD%E6%8A%84%E6%89%8B%E9%BA%B5%E9%A3%9F-China-Dumplin,0,0
Paper St. Coffee 紙街咖啡,2022-08-23 01:35:58,0223510202,臺北市中正區八德路一段28號,4.2,https://ifoodie.tw/restaurant/559d8c9ac03a103ee86c87bb-Paper-St.-Coffee-%E7%B4%99%E8%A1%97%E5%92%96,0,0
合歡刀削麵館,2022-08-23 01:36:01,0223964592,臺北市大安區杭州南路二段55號2樓,4.4,https://ifoodie.tw/restaurant/559d1fafc03a103ee86c41da-%E5%90%88%E6%AD%A1%E5%88%80%E5%89%8A%E9%BA%B5%E9%A4%A8,0,0
防空洞｜補給站-健康餐盒（林森南店）,2022-08-23 01:36:04,0223960801,臺北市中正區林森南路3巷1號,4.6,https://ifoodie.tw/restaurant/628ba5588282874578b8fdab-%E9%98%B2%E7%A9%BA%E6%B4%9E%EF%BD%9C%E8%A3%9C%E7%B5%A6%E7%AB%99-%E5%81%A5%E5%BA%B7%E9%A4%90%E7%9B%92%EF%BC%88%E6%9E%97%E6%A3%AE%E5%8D%97%E5%BA%97%EF%BC%89,0,0
小飯館兒,2022-08-23 01:36:09,0223698800,臺北市中正區汀洲路三段202號,3.6,https://ifoodie.tw/restaurant/559d22b5c03a103ee86c43ce-%E5%B0%8F%E9%A3%AF%E9%A4%A8%E5%85%92,0,0
古早味麵店,2022-08-23 01:36:12,999,台北市中正區汀州路一段210號,3.7,https://ifoodie.tw/restaurant/628a39fe7cc7fc7ac66ea327-%E5%8F%A4%E6%97%A9%E5%91%B3%E9%BA%B5%E5%BA%97,0,0
以馬內利鮮魚湯,2022-08-23 01:36:16,0223515378,臺北市中正區杭州南路一段3號,4.4,https://ifoodie.tw/restaurant/559da2c3c03a103ee86c9339-%E4%BB%A5%E9%A6%AC%E5%85%A7%E5%88%A9%E9%AE%AE%E9%AD%9A%E6%B9%AF,0,0
CAFE de GEAR,2022-08-23 01:36:18,0223563389,台北市中正區寧波東街3-3號,4.1,https://ifoodie.tw/restaurant/56e42343699b6e23bfe53e3c-CAFE-de-GEAR,0,0
肉球森林,2022-08-23 01:36:22,999,臺北市中正區新生南路一段160巷22之1號1樓,4.7,https://ifoodie.tw/restaurant/5e797fd722613940414260eb-%E8%82%89%E7%90%83%E6%A3%AE%E6%9E%97,0,0
彌生軒 YAYOI 懷寧店,2022-08-23 01:36:25,0223312339,臺北市中正區懷寧街21號2樓,4.1,https://ifoodie.tw/restaurant/57d7779e699b6e0dc3ad7658-%E5%BD%8C%E7%94%9F%E8%BB%92-YAYOI-%E6%87%B7%E5%AF%A7%E5%BA%97,0,0
白糖粿,2022-08-23 01:36:29,0925227382,臺北市中正區羅斯福路四段108巷4之2號,4.0,https://ifoodie.tw/restaurant/5fa8af6302935e5dca0b0e5c-%E7%99%BD%E7%B3%96%E7%B2%BF,0,0
黑洞珈琲店,2022-08-23 01:36:32,0223658158,臺北市中正區羅斯福路三段210巷8弄7號,4.6,https://ifoodie.tw/restaurant/5d9d88c7d6895d43b02d20b8-%E9%BB%91%E6%B4%9E%E7%8F%88%E7%90%B2%E5%BA%97,0,0
咖食堂,2022-08-23 01:36:35,0223965252,臺北市中正區八德路一段82巷9弄13號,4.1,https://ifoodie.tw/restaurant/5873d34d2756dd4b7f640541-%E5%92%96%E9%A3%9F%E5%A0%82,0,0
艋舺米粉嫂,2022-08-23 01:36:39,999,臺北市中正區汀州路一段159號,4.2,https://ifoodie.tw/restaurant/6284f4127cc7fc754e306c40-%E8%89%8B%E8%88%BA%E7%B1%B3%E7%B2%89%E5%AB%82,0,0
良品牛肉麵館,2022-08-23 01:36:43,0223712644,臺北市中正區開封街一段10號,4.0,https://ifoodie.tw/restaurant/57473b692756dd3be26d42a4-%E8%89%AF%E5%93%81%E7%89%9B%E8%82%89%E9%BA%B5%E9%A4%A8,0,0
王功鮮蚵之家,2022-08-23 01:36:47,0986852322,臺北市中正區中華路二段305巷15之1號,4.3,https://ifoodie.tw/restaurant/5f90979a02935e35cc6cd359-%E7%8E%8B%E5%8A%9F%E9%AE%AE%E8%9A%B5%E4%B9%8B%E5%AE%B6,0,0
新驛旅店西門捷運店,2022-08-23 01:36:50,0277252288,臺北市中正區寶慶路63號,4.5,https://ifoodie.tw/restaurant/6283a2f17cc7fc3aaa683f1b-%E6%96%B0%E9%A9%9B%E6%97%85%E5%BA%97%E8%A5%BF%E9%96%80%E6%8D%B7%E9%81%8B%E5%BA%97,0,0
塩琉,2022-08-23 01:36:55,999,臺北市中正區重慶南路一段116號,4.7,https://ifoodie.tw/restaurant/6140a7e082828710b7b27d25-%E5%A1%A9%E7%90%89,0,0
overthink 餐飲小吃部,2022-08-23 01:36:58,0223698188,臺北市中正區廈門街34巷2號,4.9,https://ifoodie.tw/restaurant/6281d4de873d79160ef52a60-overthink-%E9%A4%90%E9%A3%B2%E5%B0%8F%E5%90%83%E9%83%A8,0,0
黑毛屋 微風台北車站店,2022-08-23 01:37:02,0223751511,臺北市中正區北平西路3號2樓,4.0,https://ifoodie.tw/restaurant/5e89e9502756dd5929080c45-%E9%BB%91%E6%AF%9B%E5%B1%8B-%E5%BE%AE%E9%A2%A8%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99%E5%BA%97,0,0
